DateTime,Month,Site,speed,n
8/22/19,August,butler,0.14825,8
8/22/19,August,pellicer,0.0612,5
8/22/19,August,butler,0.233666667,6
8/22/19,August,pellicer,0.07425,4
8/22/19,August,butler,0.2225,4
8/22/19,August,pellicer,0.079666667,3
8/22/19,August,butler,0.286333333,3
8/22/19,August,pellicer,0.4855,2
8/22/19,August,butler,0.164,1
8/22/19,August,pellicer,0.526,1
8/22/19,August,pellicer,0.056,1
8/22/19,August,butler,0.2065,2
8/22/19,August,butler,0.1676,5
8/22/19,August,pellicer,0.042,1
8/22/19,August,butler,0.217,8
8/22/19,August,pellicer,0.1025,2
8/22/19,August,butler,0.1257,10
8/22/19,August,pellicer,0.083666667,3
8/22/19,August,butler,0.063916667,12
8/22/19,August,pellicer,0.089,4
8/22/19,August,butler,0.096583333,12
8/22/19,August,pellicer,0.1144,5
8/22/19,August,butler,0.098545455,11
8/22/19,August,pellicer,0.105666667,6
8/22/19,August,butler,0.139333333,9
8/22/19,August,pellicer,0.0565,6
8/22/19,August,butler,0.1845,6
8/22/19,August,pellicer,0.0894,5
8/22/19,August,butler,0.243,5
8/22/19,August,pellicer,0.09225,4
8/22/19,August,butler,0.207333333,3
8/22/19,August,pellicer,0.031,3
8/22/19,August,butler,0.1085,2
8/22/19,August,pellicer,0.049,2
8/22/19,August,butler,0.036,2
8/22/19,August,pellicer,0.101,1
8/22/19,August,butler,0.19375,4
8/23/19,August,butler,0.151166667,6
8/23/19,August,pellicer,0.192,1
8/23/19,August,butler,0.173555556,9
8/23/19,August,pellicer,0.213,2
8/23/19,August,butler,0.0797,10
8/23/19,August,pellicer,0.171666667,3
8/23/19,August,butler,0.072272727,11
8/23/19,August,pellicer,0.151,4
8/23/19,August,butler,0.0896,10
8/23/19,August,pellicer,0.10825,4
8/23/19,August,butler,0.146285714,7
8/23/19,August,pellicer,0.07325,4
8/23/19,August,butler,0.2076,5
8/23/19,August,pellicer,0.107333333,3
8/23/19,August,butler,0.23725,4
8/23/19,August,pellicer,0.13,2
8/23/19,August,butler,0.22,2
8/23/19,August,pellicer,0.112,1
8/23/19,August,pellicer,0.162,1
8/23/19,August,butler,0.169,1
8/23/19,August,butler,0.235333333,3
8/23/19,August,pellicer,0.113,1
8/23/19,August,pellicer,0.239,2
8/23/19,August,pellicer,0.1175,4
8/23/19,August,pellicer,0.101,5
8/23/19,August,pellicer,0.1028,5
8/23/19,August,pellicer,0.072833333,6
8/23/19,August,pellicer,0.086666667,6
8/23/19,August,pellicer,0.1164,5
8/23/19,August,pellicer,0.06375,4
8/23/19,August,pellicer,0.070666667,3
8/23/19,August,pellicer,0.053,2
8/23/19,August,pellicer,0.116,1
8/24/19,August,pellicer,0.136,1
8/24/19,August,pellicer,0.086,2
8/24/19,August,pellicer,0.093333333,3
8/24/19,August,pellicer,0.10125,4
8/24/19,August,pellicer,0.1435,4
8/24/19,August,pellicer,0.089,4
8/24/19,August,pellicer,0.096333333,3
8/24/19,August,pellicer,0.122,3
8/24/19,August,pellicer,0.086,2
8/24/19,August,pellicer,0.135,1
8/24/19,August,pellicer,0.007,1
8/24/19,August,pellicer,0.088,1
8/24/19,August,pellicer,0.054,1
8/24/19,August,pellicer,0.035666667,3
8/24/19,August,pellicer,0.09325,4
8/24/19,August,pellicer,0.0964,5
8/24/19,August,pellicer,0.093833333,6
8/24/19,August,pellicer,0.080666667,6
8/24/19,August,pellicer,0.075,6
8/24/19,August,pellicer,0.1124,5
8/24/19,August,pellicer,0.07075,4
8/24/19,August,pellicer,0.126666667,3
8/24/19,August,pellicer,0.052,2
8/25/19,August,pellicer,0.0775,2
8/25/19,August,pellicer,0.182,1
8/25/19,August,pellicer,0.0845,2
8/25/19,August,pellicer,0.09,3
8/25/19,August,pellicer,0.0735,4
8/25/19,August,pellicer,0.05425,4
8/25/19,August,pellicer,0.1592,5
8/25/19,August,pellicer,0.078,5
8/25/19,August,pellicer,0.1155,4
8/25/19,August,pellicer,0.151666667,3
8/25/19,August,pellicer,0.140333333,3
8/25/19,August,pellicer,0.1375,2
8/25/19,August,pellicer,0.211,1
8/25/19,August,pellicer,0.257,2
8/25/19,August,pellicer,0.087,3
8/25/19,August,pellicer,0.17125,4
8/25/19,August,pellicer,0.1116,5
8/25/19,August,pellicer,0.134,7
8/25/19,August,pellicer,0.139142857,7
8/25/19,August,pellicer,0.169875,8
8/25/19,August,pellicer,0.11775,8
8/25/19,August,pellicer,0.123571429,7
8/25/19,August,pellicer,0.084714286,7
8/25/19,August,pellicer,0.1176,5
8/26/19,August,pellicer,0.1354,5
8/26/19,August,pellicer,0.114,4
8/26/19,August,pellicer,0.14875,4
8/26/19,August,pellicer,0.11725,4
8/26/19,August,pellicer,0.0968,5
8/26/19,August,pellicer,0.0955,6
8/26/19,August,pellicer,0.132857143,7
8/26/19,August,pellicer,0.121428571,7
8/26/19,August,pellicer,0.091571429,7
8/26/19,August,pellicer,0.079857143,7
8/26/19,August,pellicer,0.078666667,6
8/26/19,August,pellicer,0.077,5
8/26/19,August,pellicer,0.18075,4
8/26/19,August,pellicer,0.1115,4
8/26/19,August,pellicer,0.192,3
8/26/19,August,pellicer,0.0645,4
8/26/19,August,pellicer,0.0774,5
8/26/19,August,pellicer,0.111857143,7
8/26/19,August,pellicer,0.124375,8
8/26/19,August,pellicer,0.177222222,9
8/26/19,August,pellicer,0.156555556,9
8/26/19,August,pellicer,0.096111111,9
8/26/19,August,pellicer,0.103875,8
8/26/19,August,pellicer,0.082375,8
8/27/19,August,pellicer,0.064,7
8/27/19,August,pellicer,0.049,6
8/27/19,August,pellicer,0.0794,5
8/27/19,August,pellicer,0.1075,4
8/27/19,August,pellicer,0.103,5
8/27/19,August,pellicer,0.137166667,6
8/27/19,August,pellicer,0.093666667,6
8/27/19,August,pellicer,0.098857143,7
8/27/19,August,pellicer,0.080625,8
8/27/19,August,pellicer,0.083125,8
8/27/19,August,pellicer,0.087714286,7
8/27/19,August,pellicer,0.076166667,6
8/27/19,August,pellicer,0.056666667,6
8/27/19,August,pellicer,0.1142,5
8/27/19,August,pellicer,0.0665,4
8/27/19,August,pellicer,0.15225,4
8/27/19,August,pellicer,0.04075,4
8/27/19,August,pellicer,0.114,5
8/27/19,August,pellicer,0.087571429,7
8/27/19,August,pellicer,0.1265,8
8/27/19,August,pellicer,0.149222222,9
8/27/19,August,pellicer,0.158222222,9
8/27/19,August,pellicer,0.115222222,9
8/27/19,August,pellicer,0.0655,8
8/28/19,August,pellicer,0.053857143,7
8/28/19,August,pellicer,0.0455,6
8/28/19,August,pellicer,0.0754,5
8/28/19,August,pellicer,0.06175,4
8/28/19,August,pellicer,0.066,4
8/28/19,August,pellicer,0.10125,4
8/28/19,August,pellicer,0.087,5
8/28/19,August,pellicer,0.079166667,6
8/28/19,August,pellicer,0.134285714,7
8/28/19,August,pellicer,0.101,7
8/28/19,August,pellicer,0.141142857,7
8/28/19,August,pellicer,0.067714286,7
8/28/19,August,pellicer,0.048666667,6
8/28/19,August,pellicer,0.0736,5
8/28/19,August,pellicer,0.11875,4
8/28/19,August,pellicer,0.076666667,3
8/28/19,August,pellicer,0.118,3
8/28/19,August,pellicer,0.055333333,3
8/28/19,August,pellicer,0.1334,5
8/28/19,August,pellicer,0.131333333,6
8/28/19,August,pellicer,0.1175,8
8/28/19,August,pellicer,0.133555556,9
8/28/19,August,pellicer,0.169111111,9
8/28/19,August,pellicer,0.122111111,9
8/29/19,August,pellicer,0.124222222,9
8/29/19,August,pellicer,0.188428571,7
8/29/19,August,pellicer,0.096333333,6
8/29/19,August,pellicer,0.0685,6
8/29/19,August,pellicer,0.0714,5
8/29/19,August,pellicer,0.089,4
8/29/19,August,pellicer,0.109,4
8/29/19,August,pellicer,0.127,6
8/29/19,August,pellicer,0.111714286,7
8/29/19,August,pellicer,0.11525,8
8/29/19,August,pellicer,0.144125,8
8/29/19,August,pellicer,0.159125,8
8/29/19,August,pellicer,0.0955,8
8/29/19,August,pellicer,0.07,7
8/29/19,August,pellicer,0.062833333,6
8/29/19,August,pellicer,0.0956,5
8/29/19,August,pellicer,0.126,4
8/29/19,August,pellicer,0.1505,4
8/29/19,August,pellicer,0.126,4
8/29/19,August,pellicer,0.073166667,6
9/20/19,September,butler,0.201625,8
9/20/19,September,butler,0.109363636,11
9/20/19,September,butler,0.089769231,13
9/20/19,September,butler,0.076733333,15
9/20/19,September,butler,0.1055,16
9/20/19,September,butler,0.089875,16
9/20/19,September,butler,0.116785714,14
9/20/19,September,butler,0.158916667,12
9/20/19,September,butler,0.1843,10
9/20/19,September,butler,0.24525,8
9/20/19,September,butler,0.257833333,6
9/20/19,September,butler,0.3134,5
9/20/19,September,butler,0.133333333,6
9/20/19,September,butler,0.12625,8
9/21/19,September,butler,0.104545455,11
9/21/19,September,butler,0.125384615,13
9/21/19,September,butler,0.094428571,14
9/21/19,September,butler,0.117357143,14
9/21/19,September,butler,0.135416667,12
9/21/19,September,butler,0.1662,10
9/21/19,September,butler,0.169875,8
9/21/19,September,butler,0.276571429,7
9/21/19,September,butler,0.3228,5
9/21/19,September,butler,0.22175,4
9/21/19,September,butler,0.1636,5
9/21/19,September,butler,0.187625,8
9/21/19,September,butler,0.142727273,11
9/21/19,September,butler,0.099307692,13
9/21/19,September,butler,0.083933333,15
9/21/19,September,butler,0.0875,16
9/21/19,September,butler,0.104866667,15
9/21/19,September,butler,0.103923077,13
9/21/19,September,butler,0.149272727,11
9/21/19,September,butler,0.176666667,9
9/21/19,September,butler,0.225714286,7
9/21/19,September,butler,0.225333333,6
9/21/19,September,butler,0.2336,5
9/21/19,September,butler,0.1506,5
9/22/19,September,butler,0.112571429,7
9/22/19,September,butler,0.153,10
9/22/19,September,butler,0.100727273,11
9/22/19,September,butler,0.077583333,12
9/22/19,September,butler,0.127333333,12
9/22/19,September,butler,0.1273,10
9/22/19,September,butler,0.169625,8
9/22/19,September,butler,0.230285714,7
9/22/19,September,butler,0.3382,5
9/22/19,September,butler,0.342,3
9/22/19,September,butler,0.194,3
9/22/19,September,butler,0.17475,4
9/22/19,September,butler,0.178571429,7
9/22/19,September,butler,0.1012,10
9/22/19,September,butler,0.103083333,12
9/22/19,September,butler,0.080214286,14
9/22/19,September,butler,0.083142857,14
9/22/19,September,butler,0.075714286,14
9/22/19,September,butler,0.094333333,12
9/22/19,September,butler,0.149777778,9
9/22/19,September,butler,0.221714286,7
9/22/19,September,butler,0.262,5
9/22/19,September,butler,0.2875,4
9/22/19,September,butler,0.256333333,3
9/23/19,September,butler,0.12525,4
9/23/19,September,butler,0.134166667,6
9/23/19,September,butler,0.108444444,9
9/23/19,September,butler,0.0805,10
9/23/19,September,butler,0.079272727,11
9/23/19,September,butler,0.0955,12
9/23/19,September,butler,0.0717,10
9/23/19,September,butler,0.16025,8
9/23/19,September,butler,0.276666667,6
9/23/19,September,butler,0.1985,4
9/23/19,September,butler,0.253666667,3
9/23/19,September,butler,0.185,2
9/23/19,September,butler,0.21,3
9/23/19,September,butler,0.125833333,6
9/23/19,September,butler,0.098111111,9
9/23/19,September,butler,0.076,11
9/23/19,September,butler,0.060153846,13
9/23/19,September,butler,0.0995,14
9/23/19,September,butler,0.061142857,14
9/23/19,September,butler,0.077916667,12
9/23/19,September,butler,0.144666667,9
9/23/19,September,butler,0.233571429,7
9/23/19,September,butler,0.3058,5
9/23/19,September,butler,0.314333333,3
9/24/19,September,butler,0.2025,2
9/24/19,September,butler,0.112333333,3
9/24/19,September,butler,0.083666667,6
9/24/19,September,butler,0.053125,8
9/24/19,September,butler,0.0757,10
9/24/19,September,butler,0.072,11
9/24/19,September,butler,0.0535,12
9/24/19,September,butler,0.0777,10
9/24/19,September,butler,0.162,8
9/24/19,September,butler,0.2975,6
9/24/19,September,butler,0.378,4
9/24/19,September,butler,0.373,2
9/24/19,September,butler,0.188,1
9/24/19,September,butler,0.1115,2
9/24/19,September,butler,0.135,5
9/24/19,September,butler,0.1005,8
9/24/19,September,butler,0.073727273,11
9/24/19,September,butler,0.071384615,13
9/24/19,September,butler,0.076642857,14
9/24/19,September,butler,0.097642857,14
9/24/19,September,butler,0.071666667,12
9/24/19,September,butler,0.176111111,9
9/24/19,September,butler,0.255571429,7
9/24/19,September,butler,0.3378,5
9/25/19,September,butler,0.443666667,3
9/25/19,September,butler,0.352,2
9/25/19,September,butler,0.1115,2
9/25/19,September,butler,0.0528,5
9/25/19,September,butler,0.051,7
9/25/19,September,butler,0.0675,10
9/25/19,September,butler,0.069833333,12
9/25/19,September,butler,0.103416667,12
9/25/19,September,butler,0.097181818,11
9/25/19,September,butler,0.19075,8
9/25/19,September,butler,0.256833333,6
9/25/19,September,butler,0.389,4
9/25/19,September,butler,0.395,2
9/25/19,September,butler,0.067,1
9/25/19,September,butler,0.16725,4
9/25/19,September,butler,0.112,8
9/25/19,September,butler,0.087363636,11
9/25/19,September,butler,0.091076923,13
9/25/19,September,butler,0.1032,15
9/25/19,September,butler,0.0992,15
9/25/19,September,butler,0.104083333,12
9/25/19,September,butler,0.168888889,9
9/25/19,September,butler,0.270285714,7
9/26/19,September,butler,0.40175,4
9/26/19,September,butler,0.3815,2
9/26/19,September,butler,0.164,1
9/26/19,September,butler,0.081,4
9/26/19,September,butler,0.089428571,7
9/26/19,September,butler,0.0827,10
9/26/19,September,butler,0.08725,12
9/26/19,September,butler,0.088692308,13
9/26/19,September,butler,0.082416667,12
9/26/19,September,butler,0.169,9
9/26/19,September,butler,0.288166667,6
9/26/19,September,butler,0.4715,4
9/26/19,September,butler,0.368,1
9/26/19,September,butler,0.124,4
9/26/19,September,butler,0.139428571,7
9/26/19,September,butler,0.093181818,11
9/26/19,September,butler,0.066230769,13
9/26/19,September,butler,0.0992,15
9/26/19,September,butler,0.099266667,15
9/26/19,September,butler,0.101846154,13
9/26/19,September,butler,0.181888889,9
9/27/19,September,butler,0.28,7
9/27/19,September,butler,0.40475,4
9/27/19,September,butler,0.4055,2
9/27/19,September,butler,0.124,1
9/27/19,September,butler,0.1206,5
9/27/19,September,butler,0.062222222,9
9/27/19,September,butler,0.05875,12
9/27/19,September,butler,0.073785714,14
9/27/19,September,butler,0.078266667,15
9/27/19,September,butler,0.088615385,13
9/27/19,September,butler,0.1616,10
9/27/19,September,butler,0.274,7
9/27/19,September,butler,0.3858,5
9/27/19,September,butler,0.4625,2
9/27/19,September,butler,0.11025,4
9/27/19,September,butler,0.158125,8
9/27/19,September,butler,0.101333333,12
9/27/19,September,butler,0.092066667,15
9/27/19,September,butler,0.106058824,17
9/27/19,September,butler,0.07775,16
9/27/19,September,butler,0.115071429,14
9/28/19,September,butler,0.1981,10
9/28/19,September,butler,0.263,7
9/28/19,September,butler,0.4414,5
9/28/19,September,butler,0.4555,2
9/28/19,September,butler,0.155,2
9/28/19,September,butler,0.159,7
9/28/19,September,butler,0.0753,10
9/28/19,September,butler,0.071071429,14
9/28/19,September,butler,0.119375,16
9/28/19,September,butler,0.084294118,17
9/28/19,September,butler,0.0818,15
9/28/19,September,butler,0.129166667,12
9/28/19,September,butler,0.231111111,9
9/28/19,September,butler,0.343166667,6
9/28/19,September,butler,0.47175,4
9/28/19,September,butler,0.352,1
9/28/19,September,butler,0.105,1
9/28/19,September,butler,0.2162,5
9/28/19,September,butler,0.0837,10
9/28/19,September,butler,0.073153846,13
9/28/19,September,butler,0.1318125,16
9/28/19,September,butler,0.113833333,18
9/28/19,September,butler,0.119647059,17
9/29/19,September,butler,0.099071429,14
9/29/19,September,butler,0.202363636,11
9/29/19,September,butler,0.3045,8
9/29/19,September,butler,0.3894,5
9/29/19,September,butler,0.469,3
9/29/19,September,butler,0.227,1
9/29/19,September,butler,0.196,4
9/29/19,September,butler,0.1545,8
9/29/19,September,butler,0.108083333,12
9/29/19,September,butler,0.059733333,15
9/29/19,September,butler,0.087352941,17
9/29/19,September,butler,0.1065,18
9/29/19,September,butler,0.0908125,16
9/29/19,September,butler,0.1555,12
9/29/19,September,butler,0.195777778,9
9/29/19,September,butler,0.237857143,7
9/29/19,September,butler,0.468,4
9/29/19,September,butler,0.2905,2
9/29/19,September,butler,0.114,2
9/29/19,September,butler,0.1715,6
9/29/19,September,butler,0.073181818,11
9/29/19,September,butler,0.101785714,14
9/29/19,September,butler,0.133294118,17
9/29/19,September,butler,0.128888889,18
9/30/19,September,butler,0.125470588,17
9/30/19,September,butler,0.123846154,13
9/30/19,September,butler,0.2263,10
9/30/19,September,butler,0.331,7
9/30/19,September,butler,0.4285,4
9/30/19,September,butler,0.3905,2
9/30/19,September,butler,0.236,1
9/30/19,September,butler,0.1002,5
9/30/19,September,butler,0.095444444,9
9/30/19,September,butler,0.062384615,13
9/30/19,September,butler,0.1005625,16
9/30/19,September,butler,0.200722222,18
9/30/19,September,butler,0.1645,18
9/30/19,September,butler,0.1105625,16
9/30/19,September,butler,0.146583333,12
9/30/19,September,butler,0.186222222,9
9/30/19,September,butler,0.274,7
9/30/19,September,butler,0.36225,4
9/30/19,September,butler,0.217,2
9/30/19,September,butler,0.148,3
9/30/19,September,butler,0.144285714,7
9/30/19,September,butler,0.065272727,11
9/30/19,September,butler,0.077928571,14
9/30/19,September,butler,0.1109375,16
10/1/19,October,butler,0.123941176,17
10/1/19,October,butler,0.125875,16
10/1/19,October,butler,0.086538462,13
10/1/19,October,butler,0.206,10
10/1/19,October,butler,0.272285714,7
10/1/19,October,butler,0.3364,5
10/1/19,October,butler,0.317,3
10/1/19,October,butler,0.217,3
10/1/19,October,butler,0.231,6
10/1/19,October,butler,0.0733,10
10/1/19,October,butler,0.082714286,14
10/1/19,October,butler,0.111875,16
10/1/19,October,butler,0.143666667,18
10/1/19,October,butler,0.146055556,18
10/1/19,October,butler,0.108625,16
10/1/19,October,butler,0.100692308,13
10/1/19,October,butler,0.1578,10
10/1/19,October,butler,0.270428571,7
10/1/19,October,butler,0.303,5
10/1/19,October,butler,0.313666667,3
10/1/19,October,butler,0.1725,4
10/1/19,October,butler,0.128375,8
10/1/19,October,butler,0.084583333,12
10/1/19,October,butler,0.080857143,14
10/2/19,October,butler,0.0868125,16
10/2/19,October,butler,0.093875,16
10/2/19,October,butler,0.069571429,14
10/2/19,October,butler,0.154181818,11
10/2/19,October,butler,0.236666667,9
10/2/19,October,butler,0.307833333,6
10/2/19,October,butler,0.361,4
10/2/19,October,butler,0.294,2
10/2/19,October,butler,0.058666667,3
10/2/19,October,butler,0.191166667,6
10/2/19,October,butler,0.0816,10
10/2/19,October,butler,0.060846154,13
10/2/19,October,butler,0.1154375,16
10/2/19,October,butler,0.120705882,17
10/2/19,October,butler,0.118941176,17
10/2/19,October,butler,0.094571429,14
10/2/19,October,butler,0.154454545,11
10/2/19,October,pellicer,0.1032,10
10/2/19,October,butler,0.197333333,9
10/2/19,October,pellicer,0.672222222,9
10/2/19,October,butler,0.285333333,6
10/2/19,October,pellicer,0.61225,8
10/2/19,October,butler,0.322,4
10/2/19,October,pellicer,0.613285714,7
10/2/19,October,butler,0.263333333,3
10/2/19,October,pellicer,0.9325,6
10/2/19,October,butler,0.12525,4
10/2/19,October,pellicer,0.457333333,6
10/2/19,October,butler,0.157428571,7
10/2/19,October,pellicer,0.5014,5
10/2/19,October,butler,0.097363636,11
10/2/19,October,pellicer,0.447666667,6
10/3/19,October,butler,0.103307692,13
10/3/19,October,pellicer,0.522857143,7
10/3/19,October,butler,0.067714286,14
10/3/19,October,pellicer,0.292125,8
10/3/19,October,butler,0.088142857,14
10/3/19,October,pellicer,0.524875,8
10/3/19,October,butler,0.074,12
10/3/19,October,pellicer,0.77975,8
10/3/19,October,butler,0.186,9
10/3/19,October,pellicer,0.51325,8
10/3/19,October,butler,0.272285714,7
10/3/19,October,pellicer,0.870428571,7
